,chain,voter,rank,chain_price,val_num,token,delegator,voting_power,n_participation,n_match,n_pass,total_proposal,p_participation,p_passed,p_matchproposal,missblock,jailed_ratio,commission,commission_variance,asset_value,asset_variance,day,max_day,n_outlier,total_chain,total_av,proportion_av
4039,teritori,nodejumper,86.0,0.00736345,92,196915580812.0,116,0.001397,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.1,0.01662771271436569,1449978033.530121,5.0739270724862473e+48,405.0,405.0,13,6,1.4210798170427044e+16,1.0203353929461572e-07
4040,teritori,freemintnfts,87.0,0.00736345,92,192721686361.0,92,0.001368,0.0,0.0,0.0,27.0,0.0,0.0,0.0,2,0.0,0.05,0.01662771271436569,1419096501.4349053,5.0739270724862473e+48,405.0,405.0,11,1,1419096501.4349053,1.0
4041,teritori,alxvoyanode.team,88.0,0.00736345,92,189737154488.0,33,0.001347,27.0,27.0,12.0,27.0,1.0,0.4444444444444444,1.0,0,0.0,0.08,0.01662771271436569,1397120050.2146635,5.0739270724862473e+48,405.0,405.0,4,14,2.912152497790969e+20,4.797551128501881e-12
4042,teritori,vitavaleriya,89.0,0.00736345,92,188831039266.0,28,0.00134,12.0,12.0,12.0,27.0,0.4444444444444444,1.0,0.4444444444444444,0,0.0,0.05,0.01662771271436569,1390447916.0832276,5.0739270724862473e+48,405.0,405.0,5,2,14512049396.608479,0.09581333952792227
4043,teritori,cyphercore,90.0,0.00736345,92,176032230512.0,73,0.001249,2.0,2.0,2.0,27.0,0.074074074074074,1.0,0.074074074074074,0,0.0,0.1,0.01662771271436569,1296204527.7635863,5.0739270724862473e+48,399.0,405.0,4,12,3.1993031205872445e+22,4.0515214686055224e-14
4044,teritori,dibugnodes,91.0,0.00736345,92,170006499425.0,42,0.001206,18.0,18.0,8.0,27.0,0.6666666666666666,0.4444444444444444,0.6666666666666666,0,0.0,0.2,0.01662771271436569,1251834358.1910162,5.0739270724862473e+48,405.0,405.0,7,2,1259946358.1910162,0.9935616306620808
4045,teritori,manticore,92.0,0.00736345,92,161611958388.0,52,0.001147,5.0,5.0,5.0,27.0,0.1851851851851851,1.0,0.1851851851851851,0,0.0,0.1,0.01662771271436569,1190021574.9921186,5.0739270724862473e+48,405.0,405.0,7,8,18533788125119.47,6.420822159821942e-05
4046,teritori,stakeme,93.0,0.00736345,92,148727195489.0,8,0.001055,3.0,3.0,3.0,27.0,0.1111111111111111,1.0,0.1111111111111111,0,0.0016515276630883,0.1,0.01662771271436569,1095145267.623477,5.0739270724862473e+48,344.0,405.0,1,5,1.659949109669109e+23,6.597462905605468e-15
4047,teritori,looyestein,94.0,0.00736345,92,140544509648.0,8,0.000997,2.0,2.0,2.0,27.0,0.074074074074074,1.0,0.074074074074074,0,0.0,0.05,0.01662771271436569,1034892469.5675656,5.0739270724862473e+48,180.0,405.0,1,1,1034892469.5675656,1.0
4048,teritori,earnnetwork,95.0,0.00736345,92,38506896998.0,8,0.000273,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0,0.0031446540880503,0.05,0.01662771271436569,283543610.6999231,5.0739270724862473e+48,159.0,405.0,2,23,8.363796286445948e+22,3.3901305219428067e-15
4049,teritori,thechickencoophomestead,96.0,0.00736345,92,9247134882.0,7,6.6e-05,3.0,3.0,3.0,27.0,0.1111111111111111,1.0,0.1111111111111111,1,0.0,0.05,0.01662771271436569,68090815.3468629,5.0739270724862473e+48,375.0,405.0,1,8,2.698798932508316e+20,2.5230043826784075e-13
4050,terra,spacehall,1.0,0.793263,129,27221993300219.0,2296,0.056354,65.0,56.0,27.0,82.0,0.7926829268292683,0.4153846153846154,0.6829268292682927,0,0.0,0.0,0.01662771271436569,21594200071311.625,5.0739270724862473e+48,534.0,534.0,4,1,21594200071311.625,1.0
4051,terra,orbitalcommand,2.0,0.793263,129,13162398377464.0,2354,0.027248,80.0,67.0,33.0,82.0,0.975609756097561,0.4125,0.8170731707317073,16,0.0,0.07,0.01662771271436569,10441243624102.229,5.0739270724862473e+48,534.0,534.0,4,2,10620475578759.314,0.9831239238461651
4052,terra,coinhall.org,3.0,0.793263,129,13149844722245.0,3259,0.027222,74.0,60.0,27.0,82.0,0.902439024390244,0.3648648648648648,0.7317073170731707,0,0.0,0.05,0.01662771271436569,10431285273902.236,5.0739270724862473e+48,534.0,534.0,1,4,2.0395428747853777e+23,5.1145212012274696e-11
4053,terra,smartstake,4.0,0.793263,129,12634059458484.0,2401,0.026154,82.0,71.0,33.0,82.0,1.0,0.4024390243902439,0.8658536585365854,0,0.0,0.05,0.01662771271436569,10022131908215.396,5.0739270724862473e+48,533.0,534.0,6,17,2.015499568710538e+25,4.972529919531208e-13
4054,terra,kucoinlunanode,5.0,0.793263,129,10958580261384.0,190,0.022686,0.0,0.0,0.0,82.0,0.0,0.0,0.0,18,0.0,0.05,0.01662771271436569,8693036253886.257,5.0739270724862473e+48,276.0,534.0,2,1,8693036253886.257,1.0
4055,terra,tcbthormaximalist,6.0,0.793263,129,9691820217366.0,1486,0.020064,35.0,28.0,17.0,82.0,0.4268292682926829,0.4857142857142857,0.3414634146341463,25,0.0,0.05,0.01662771271436569,7688162381088.405,5.0739270724862473e+48,534.0,534.0,3,2,3.048770986625413e+23,2.5217251196680357e-11
4056,terra,wildsage0all2023,7.0,0.793263,129,7979548408630.0,838,0.016519,31.0,26.0,16.0,82.0,0.3780487804878049,0.5161290322580645,0.3170731707317073,12,0.0,0.0,0.01662771271436569,6329880509275.061,5.0739270724862473e+48,321.0,534.0,3,1,6329880509275.061,1.0
4057,terra,allnodes,8.0,0.793263,129,7664461957820.0,2901,0.015867,38.0,29.0,10.0,82.0,0.4634146341463415,0.2631578947368421,0.3536585365853658,6,0.0,0.0,0.01662771271436569,6079934086046.167,5.0739270724862473e+48,534.0,534.0,6,28,1.2584542067422522e+25,4.831271613597471e-13
4058,terra,01node,9.0,0.793263,129,7458431431410.0,492,0.01544,62.0,44.0,21.0,82.0,0.7560975609756098,0.3387096774193548,0.5365853658536586,2,0.0,0.05,0.01662771271436569,5916497692574.591,5.0739270724862473e+48,534.0,534.0,4,17,6.180669076915803e+23,9.572584487126375e-12
4059,terra,iss,10.0,0.793263,129,7122619255096.0,326,0.014745,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0,0.0,0.04,0.01662771271436569,5650110318155.219,5.0739270724862473e+48,534.0,534.0,1,1,5650110318155.219,1.0
4060,terra,aardvark,11.0,0.793263,129,6510023971132.0,290,0.013477,0.0,0.0,0.0,82.0,0.0,0.0,0.0,3,0.0,0.04,0.01662771271436569,5164161145412.084,5.0739270724862473e+48,534.0,534.0,6,1,5164161145412.084,1.0
4061,terra,inotel,12.0,0.793263,129,6495116024089.0,123,0.013446,6.0,3.0,3.0,82.0,0.073170731707317,0.5,0.0365853658536585,0,0.0,0.1,0.01662771271436569,5152335222616.913,5.0739270724862473e+48,534.0,534.0,1,8,4.464978544291993e+23,1.1539440047710047e-11
4062,terra,terrascope,13.0,0.793263,129,6235821986570.0,1734,0.012909,51.0,34.0,10.0,82.0,0.6219512195121951,0.196078431372549,0.4146341463414634,6,0.0,0.05,0.01662771271436569,4946646856532.479,5.0739270724862473e+48,487.0,534.0,2,1,4946646856532.479,1.0
4063,terra,thenftproject,14.0,0.793263,129,6183062198715.0,111,0.0128,1.0,1.0,0.0,82.0,0.0121951219512195,0.0,0.0121951219512195,7,0.0,1.0,0.01662771271436569,4904794468939.258,5.0739270724862473e+48,502.0,534.0,3,1,4904794468939.258,1.0
4064,terra,galacticpunksvalidator,15.0,0.793263,129,6155626070629.0,730,0.012743,41.0,33.0,18.0,82.0,0.5,0.4390243902439024,0.4024390243902439,1,0.0,0.05,0.01662771271436569,4883030403665.373,5.0739270724862473e+48,534.0,534.0,3,1,4883030403665.373,1.0
4065,terra,polkachu.com,16.0,0.793263,129,5840263530474.0,2020,0.01209,51.0,44.0,27.0,82.0,0.6219512195121951,0.5294117647058824,0.5365853658536586,1,0.0,0.05,0.01662771271436569,4632864968974.396,5.0739270724862473e+48,534.0,534.0,1,39,4.622064076386832e+25,1.0023368115216628e-13
4066,terra,interstellarlounge,17.0,0.793263,129,5763234839858.0,401,0.011931,21.0,17.0,15.0,82.0,0.2560975609756097,0.7142857142857143,0.2073170731707317,13,0.0,0.05,0.01662771271436569,4571760958770.277,5.0739270724862473e+48,534.0,534.0,3,3,7840044772871.766,0.5831294452028577
4067,terra,dankuzonewdaic,18.0,0.793263,129,5747506741318.0,1373,0.011898,66.0,49.0,20.0,82.0,0.8048780487804879,0.303030303030303,0.5975609756097561,0,0.0,0.05,0.01662771271436569,4559284440138.141,5.0739270724862473e+48,534.0,534.0,5,15,2.3774063671207651e+24,1.9177556278104063e-12
4068,terra,syncnode,19.0,0.793263,129,5744975949137.0,116,0.011893,44.0,36.0,15.0,82.0,0.5365853658536586,0.3409090909090909,0.4390243902439024,0,0.0,0.1,0.01662771271436569,4557276856340.265,5.0739270724862473e+48,534.0,534.0,1,4,4.4062879890783e+23,1.0342666815324408e-11
4069,terra,gidorah,20.0,0.793263,129,5575836603762.0,171,0.011543,81.0,71.0,34.0,82.0,0.9878048780487804,0.419753086419753,0.8658536585365854,4,0.0,0.199,0.01662771271436569,4423104871810.056,5.0739270724862473e+48,534.0,534.0,4,2,4506715901484.259,0.9814474594134797
4070,terra,capapult,21.0,0.793263,129,5063376930578.0,622,0.010482,63.0,52.0,30.0,82.0,0.7682926829268293,0.4761904761904761,0.6341463414634146,0,0.0,0.05,0.01662771271436569,4016589574081.096,5.0739270724862473e+48,534.0,534.0,3,1,4016589574081.096,1.0
4071,terra,mosaic,22.0,0.793263,129,5007168372281.0,231,0.010366,2.0,2.0,2.0,82.0,0.024390243902439,1.0,0.024390243902439,9,0.0,0.08,0.01662771271436569,3972001404500.743,5.0739270724862473e+48,534.0,534.0,4,1,3972001404500.743,1.0
4072,terra,terranone,23.0,0.793263,129,4826232386038.0,432,0.009991,51.0,43.0,21.0,82.0,0.6219512195121951,0.4117647058823529,0.524390243902439,30,0.0,0.1,0.01662771271436569,3828471581245.662,5.0739270724862473e+48,534.0,534.0,1,1,3828471581245.662,1.0
4073,terra,luncdao,24.0,0.793263,129,4730906197406.0,499,0.009794,34.0,25.0,18.0,82.0,0.4146341463414634,0.5294117647058824,0.3048780487804878,0,0.0,0.2,0.01662771271436569,3752852842872.876,5.0739270724862473e+48,534.0,534.0,3,2,3769329660273.0347,0.9956287141520636
4074,terra,terradactyl,25.0,0.793263,129,4700279660350.0,151,0.00973,82.0,75.0,36.0,82.0,1.0,0.4390243902439024,0.9146341463414634,0,0.0,0.18,0.01662771271436569,3728557944208.222,5.0739270724862473e+48,534.0,534.0,1,1,3728557944208.222,1.0
4075,terra,y,26.0,0.793263,129,4694007628575.0,1792,0.009717,5.0,2.0,2.0,82.0,0.0609756097560975,0.4,0.024390243902439,0,0.0,0.05,0.01662771271436569,3723582573466.2905,5.0739270724862473e+48,534.0,534.0,6,1,3723582573466.2905,1.0
4076,terra,ugaenn,27.0,0.793263,129,4665868821362.0,253,0.009659,61.0,43.0,19.0,82.0,0.7439024390243902,0.3114754098360656,0.524390243902439,2,0.0,0.05,0.01662771271436569,3701261098840.085,5.0739270724862473e+48,534.0,534.0,2,11,1.8827501346094441e+22,1.9658801403341134e-10
4077,terra,orion,28.0,0.793263,129,4644516648802.0,1102,0.009615,18.0,10.0,6.0,82.0,0.2195121951219512,0.3333333333333333,0.1219512195121951,2,0.0,0.05,0.01662771271436569,3684323210378.621,5.0739270724862473e+48,534.0,534.0,1,3,81923966629870.38,0.04497247096230417
4078,terra,pryzm,29.0,0.793263,129,4643902384449.0,1093,0.009614,22.0,18.0,15.0,82.0,0.2682926829268293,0.6818181818181818,0.2195121951219512,1,0.0,0.1,0.01662771271436569,3683835937195.167,5.0739270724862473e+48,360.0,534.0,6,3,11812211754682.803,0.3118667370431077
4079,terra,stakin,30.0,0.793263,129,4529801053536.0,346,0.009377,56.0,33.0,16.0,82.0,0.6829268292682927,0.2857142857142857,0.4024390243902439,8,0.0,0.05,0.01662771271436569,3593323573131.1284,5.0739270724862473e+48,534.0,534.0,2,16,3.9803887839894934e+23,9.02756933590187e-12
4080,terra,ceresventures,31.0,0.793263,129,4219489815629.0,3156,0.008735,71.0,58.0,27.0,82.0,0.8658536585365854,0.380281690140845,0.7073170731707317,12,0.0,0.0999,0.01662771271436569,3347165149615.3076,5.0739270724862473e+48,534.0,534.0,3,1,3347165149615.3076,1.0
4081,terra,terrafirma,32.0,0.793263,129,4176662244754.0,287,0.008646,46.0,24.0,11.0,82.0,0.5609756097560976,0.2391304347826087,0.2926829268292683,0,0.0,0.11,0.01662771271436569,3313191622260.2925,5.0739270724862473e+48,534.0,534.0,2,1,3313191622260.2925,1.0
4082,terra,pronodes75,33.0,0.793263,129,4083544348725.0,1220,0.008454,80.0,55.0,28.0,82.0,0.975609756097561,0.35,0.6707317073170732,0,0.0,0.05,0.01662771271436569,3239324640702.6396,5.0739270724862473e+48,534.0,534.0,5,4,5.2184155239059254e+22,6.207486977346031e-11
4083,terra,stakely.io,34.0,0.793263,129,4022696385136.0,438,0.008328,68.0,53.0,25.0,82.0,0.8292682926829268,0.3676470588235294,0.6463414634146342,0,0.0,0.05,0.01662771271436569,3191056202562.139,5.0739270724862473e+48,534.0,534.0,3,19,1.6213731434359243e+25,1.968119563026577e-13
4084,terra,eclipse,35.0,0.793263,129,3944796368777.0,236,0.008166,7.0,6.0,3.0,82.0,0.0853658536585365,0.4285714285714285,0.073170731707317,2,0.0,0.099,0.01662771271436569,3129261001885.1494,5.0739270724862473e+48,534.0,534.0,2,1,3129261001885.1494,1.0
4085,terra,lunastaker,36.0,0.793263,129,3913970019743.0,277,0.008103,60.0,38.0,12.0,82.0,0.7317073170731707,0.2,0.4634146341463415,12,0.0,0.05,0.01662771271436569,3104807599771.3916,5.0739270724862473e+48,516.0,534.0,2,1,3104807599771.3916,1.0
4086,terra,craig,37.0,0.793263,129,3871943681509.0,3036,0.008016,82.0,74.0,37.0,82.0,1.0,0.4512195121951219,0.902439024390244,0,0.0,0.15,0.01662771271436569,3071469660624.874,5.0739270724862473e+48,534.0,534.0,5,1,3071469660624.874,1.0
4087,terra,interstakeone,38.0,0.793263,129,3749160054975.0,130,0.007761,78.0,64.0,29.0,82.0,0.951219512195122,0.3717948717948718,0.7804878048780488,0,0.0,0.1,0.01662771271436569,2974069952689.634,5.0739270724862473e+48,534.0,534.0,4,2,3138803946185.806,0.9475169534891299
4088,terra,centaurialpha,39.0,0.793263,129,3718260045500.0,2140,0.007697,0.0,0.0,0.0,82.0,0.0,0.0,0.0,15,0.0,0.04,0.01662771271436569,2949558118473.467,5.0739270724862473e+48,534.0,534.0,3,1,2949558118473.467,1.0
4089,terra,tdrsys,40.0,0.793263,129,3662658099638.0,295,0.007582,78.0,61.0,29.0,82.0,0.951219512195122,0.3717948717948718,0.7439024390243902,0,0.0,0.05,0.01662771271436569,2905451152093.139,5.0739270724862473e+48,534.0,534.0,1,4,2923252166873.813,0.9939105442279683
4090,terra,lunawhale,41.0,0.793263,129,3649436063651.0,1140,0.007555,1.0,1.0,1.0,82.0,0.0121951219512195,1.0,0.0121951219512195,41,0.0,0.2,0.01662771271436569,2894962600159.9834,5.0739270724862473e+48,534.0,534.0,2,1,2894962600159.9834,1.0
4091,terra,autostake,42.0,0.793263,129,3586258410987.0,2333,0.007424,73.0,59.0,32.0,82.0,0.8902439024390244,0.4383561643835616,0.7195121951219512,0,0.0,0.05,0.01662771271436569,2844846105874.781,5.0739270724862473e+48,534.0,534.0,2,29,1.8096820177959577e+24,1.5720143527422386e-12
4092,terra,selfsameturkshape,43.0,0.793263,129,3568941940487.0,32,0.007388,0.0,0.0,0.0,82.0,0.0,0.0,0.0,7,0.0,0.2,0.01662771271436569,2831109590536.539,5.0739270724862473e+48,125.0,534.0,2,1,2831109590536.539,1.0
4093,terra,highstakes.ch,44.0,0.793263,129,3551059995625.0,1156,0.007351,58.0,46.0,31.0,82.0,0.7073170731707317,0.5344827586206896,0.5609756097560976,0,0.0,0.1,0.01662771271436569,2816924505309.4746,5.0739270724862473e+48,534.0,534.0,2,12,1.3962542330976667e+25,2.0174868147471774e-13
4094,terra,flipside,45.0,0.793263,129,3446218230484.0,166,0.007134,18.0,10.0,7.0,82.0,0.2195121951219512,0.3888888888888889,0.1219512195121951,2,0.0,0.2,0.01662771271436569,2733757412168.4297,5.0739270724862473e+48,534.0,534.0,4,3,26956693374516.164,0.10141293571090661
4095,terra,obi,46.0,0.793263,129,3392324767302.0,208,0.007023,21.0,18.0,14.0,82.0,0.2560975609756097,0.6666666666666666,0.2195121951219512,15,0.0,0.1,0.01662771271436569,2691005721884.2866,5.0739270724862473e+48,534.0,534.0,1,5,9.779554949361155e+21,2.7516648107387294e-10
4096,terra,pfc,47.0,0.793263,129,3362711215637.0,224,0.006961,60.0,51.0,34.0,82.0,0.7317073170731707,0.5666666666666667,0.6219512195121951,0,0.0,0.1,0.01662771271436569,2667514387049.8535,5.0739270724862473e+48,534.0,534.0,2,5,1.0039276895957933e+25,2.6570782086146685e-13
4097,terra,mario,48.0,0.793263,129,3346321272580.0,1274,0.006927,8.0,6.0,5.0,82.0,0.0975609756097561,0.625,0.073170731707317,0,0.0,0.05,0.01662771271436569,2654512851650.629,5.0739270724862473e+48,534.0,534.0,5,2,4459867437441.276,0.5951999445915328
4098,terra,stakebin,49.0,0.793263,129,3290772026159.0,227,0.006812,72.0,53.0,29.0,82.0,0.8780487804878049,0.4027777777777778,0.6463414634146342,10,0.0,0.11,0.01662771271436569,2610447689786.967,5.0739270724862473e+48,534.0,534.0,3,1,2610447689786.967,1.0
4099,terra,futurameridian,50.0,0.793263,129,3235834951378.0,232,0.006699,69.0,52.0,18.0,82.0,0.8414634146341463,0.2608695652173913,0.6341463414634146,0,0.0,0.0749,0.01662771271436569,2566868141034.967,5.0739270724862473e+48,534.0,534.0,1,1,2566868141034.967,1.0
4100,terra,cryptocrew,51.0,0.793263,129,3215995806724.0,1323,0.006658,35.0,22.0,10.0,82.0,0.4268292682926829,0.2857142857142857,0.2682926829268293,0,0.0,0.05,0.01662771271436569,2551130481629.301,5.0739270724862473e+48,534.0,534.0,5,3,3.835558469719609e+22,6.65126213501784e-11
4101,terra,whitewhale,52.0,0.793263,129,3194490243622.0,824,0.006613,69.0,61.0,29.0,82.0,0.8414634146341463,0.4202898550724637,0.7439024390243902,1,0.0,0.1,0.01662771271436569,2534070914126.319,5.0739270724862473e+48,534.0,534.0,5,8,9.295338279456327e+24,2.7261739572478836e-13
4102,terra,moonplatoon,53.0,0.793263,129,3155536077745.0,145,0.006532,45.0,35.0,17.0,82.0,0.5487804878048781,0.3777777777777777,0.4268292682926829,9,0.0,0.2,0.01662771271436569,2503170015640.232,5.0739270724862473e+48,534.0,534.0,3,1,2503170015640.232,1.0
4103,terra,rockx,54.0,0.793263,129,3118751174874.0,124,0.006456,2.0,2.0,0.0,82.0,0.024390243902439,0.0,0.024390243902439,0,0.0,0.1,0.01662771271436569,2473989913234.074,5.0739270724862473e+48,534.0,534.0,1,2,2928609884157.1577,0.8447659507732894
4104,terra,runeterra,55.0,0.793263,129,3118642653415.0,278,0.006456,45.0,34.0,22.0,82.0,0.5487804878048781,0.4888888888888889,0.4146341463414634,16,0.0,0.2,0.01662771271436569,2473903827175.9434,5.0739270724862473e+48,534.0,534.0,2,1,2473903827175.9434,1.0
4105,terra,dacm,56.0,0.793263,129,3111423019988.0,262,0.006441,10.0,10.0,6.0,82.0,0.1219512195121951,0.6,0.1219512195121951,16,0.0,0.05,0.01662771271436569,2468176759104.741,5.0739270724862473e+48,534.0,534.0,1,5,10736594639490.855,0.2298845063989289
4106,terra,stakewithus,57.0,0.793263,129,3103756826079.0,291,0.006425,77.0,60.0,27.0,82.0,0.9390243902439024,0.3506493506493506,0.7317073170731707,5,0.0,0.05,0.01662771271436569,2462095451125.906,5.0739270724862473e+48,534.0,534.0,3,15,5.84268827521495e+24,4.213977085805294e-13
4107,terra,freshstaking,58.0,0.793263,129,3047031617121.0,3546,0.006308,10.0,7.0,5.0,82.0,0.1219512195121951,0.5,0.0853658536585365,13,0.0,0.0999,0.01662771271436569,2417097441692.256,5.0739270724862473e+48,534.0,534.0,4,10,9467927931404.123,0.2552931812751761
4108,terra,monsternode,59.0,0.793263,129,3042962470227.0,1079,0.006299,8.0,8.0,8.0,82.0,0.0975609756097561,1.0,0.0975609756097561,0,0.0,0.1,0.01662771271436569,2413869538019.6807,5.0739270724862473e+48,534.0,534.0,2,1,2413869538019.6807,1.0
4109,terra,0base.vc,60.0,0.793263,129,3023286144245.0,3501,0.006259,74.0,60.0,32.0,82.0,0.902439024390244,0.4324324324324324,0.7317073170731707,16,0.0,0.09,0.01662771271436569,2398261036642.2217,5.0739270724862473e+48,534.0,534.0,5,22,6.260828794737349e+23,3.830580766971495e-12
4110,terra,ura,61.0,0.793263,129,2996883835650.0,506,0.006204,21.0,15.0,11.0,82.0,0.2560975609756097,0.5238095238095238,0.1829268292682926,11,0.0,0.05,0.01662771271436569,2377317062119.226,5.0739270724862473e+48,285.0,534.0,3,1,2377317062119.226,1.0
4111,terra,lunarewards,62.0,0.793263,129,2963711166489.0,323,0.006135,45.0,36.0,24.0,82.0,0.5487804878048781,0.5333333333333333,0.4390243902439024,0,0.0,0.05,0.01662771271436569,2351002411062.564,5.0739270724862473e+48,534.0,534.0,4,1,2351002411062.564,1.0
4112,terra,securesecrets,63.0,0.793263,129,2948263929694.0,266,0.006103,30.0,18.0,15.0,82.0,0.3658536585365853,0.5,0.2195121951219512,0,0.0,0.05,0.01662771271436569,2338748689660.8516,5.0739270724862473e+48,534.0,534.0,3,3,2523184096835.7134,0.926903705755692
4113,terra,terrarity.io,64.0,0.793263,129,2939383062121.0,167,0.006085,7.0,4.0,4.0,82.0,0.0853658536585365,0.5714285714285714,0.048780487804878,18,0.0,0.1,0.01662771271436569,2331703826007.291,5.0739270724862473e+48,534.0,534.0,1,1,2331703826007.291,1.0
4114,terra,stakerspace,65.0,0.793263,129,2893533469187.0,286,0.00599,60.0,49.0,25.0,82.0,0.7317073170731707,0.4166666666666667,0.5975609756097561,0,0.0,0.05,0.01662771271436569,2295333040367.6875,5.0739270724862473e+48,534.0,534.0,2,3,4287690494268.5967,0.535330860153242
4115,terra,mr.k,66.0,0.793263,129,2860846904214.0,229,0.005922,25.0,17.0,7.0,82.0,0.3048780487804878,0.28,0.2073170731707317,1,0.0,0.05,0.01662771271436569,2269403997777.5103,5.0739270724862473e+48,534.0,534.0,2,3,9.005491812561774e+23,2.5200222764201674e-12
4116,terra,easy2stake,67.0,0.793263,129,2802998309508.0,264,0.005803,65.0,38.0,11.0,82.0,0.7926829268292683,0.1692307692307692,0.4634146341463415,1,0.0,0.05,0.01662771271436569,2223514847995.2446,5.0739270724862473e+48,534.0,534.0,1,11,13827440859181.395,0.16080450971654925
4117,terra,topshelf,68.0,0.793263,129,2798078786935.0,103,0.005792,81.0,62.0,27.0,82.0,0.9878048780487804,0.3333333333333333,0.7560975609756098,15,0.0,0.2,0.01662771271436569,2219612372760.419,5.0739270724862473e+48,534.0,534.0,1,1,2219612372760.419,1.0
4118,terra,scvsecurity,69.0,0.793263,129,2796319916326.0,238,0.005789,60.0,45.0,25.0,82.0,0.7317073170731707,0.4166666666666667,0.5487804878048781,15,0.0,0.1,0.01662771271436569,2218217125784.5117,5.0739270724862473e+48,534.0,534.0,4,4,2.774041045685551e+25,7.996338515734983e-14
